step_time,radius,diffusion_coef,tx_count,tx_centers,molecule_counts,rx_center,from,"first_rotations(x,y,z)","second_rotations(x,y,z)"
9.999999974752427e-07,5,79.4000015258789,2,"[[1.0323769660535576, 14.452409956789102, 3.3932449509005562], [12.12085745026067, -2.8741165656219487, -7.3474611044330205]]","[10000, 10000]","[0, 0, 0]","[1982, 985]","[114.7199478149414, 346.81939697265625, 85.91413879394531]","[352.862548828125, 149.46670532226562, 166.66030883789062]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-11.33102884032409, 1.1217617801278497, -2.8633736522896536], [1.0432574670137336, 1.3826803507233785, -6.9040168187391275]]","[10000, 10000]","[0, 0, 0]","[449, 1751]","[189.13829040527344, 165.88436889648438, 354.34619140625]","[221.1950225830078, 104.08389282226562, 232.96478271484375]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-1.6920177777725558, 8.827873785431116, 0.2648859036851016], [-2.783250612783185, 1.322341834965017, -5.726044893634697]]","[10000, 10000]","[0, 0, 0]","[1603, 1477]","[42.07851791381836, 181.68797302246094, 280.85015869140625]","[40.3278694152832, 118.28642272949219, 334.5872802734375]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-7.20431192011359, 6.2253756998557215, -3.134998256326409], [-2.4763326091224207, -0.03809037163817743, 8.624483447575905]]","[10000, 10000]","[0, 0, 0]","[1005, 568]","[318.58917236328125, 18.224515914916992, 139.1691131591797]","[232.55140686035156, 286.0220642089844, 180.88124084472656]"
9.999999974752427e-07,5,79.4000015258789,2,"[[2.253015239680223, -1.7860789809577051, -10.55376246617144], [0.9990347917723078, -7.35639793910191, -6.0189115733796426]]","[10000, 10000]","[0, 0, 0]","[2465, 11]","[226.94189453125, 74.7610855102539, 321.5943603515625]","[192.388916015625, 39.03324508666992, 277.7337341308594]"
9.999999974752427e-07,5,79.4000015258789,2,"[[1.3681207055528248, -8.178590862931179, 5.832116346931936], [-1.4524233521924772, 1.0941793376619944, 13.41664245292344]]","[10000, 10000]","[0, 0, 0]","[2362, 1092]","[253.85845947265625, 324.8804016113281, 279.4965515136719]","[146.5827178955078, 277.7186584472656, 143.00755310058594]"
9.999999974752427e-07,5,79.4000015258789,2,"[[1.8878340423619444, 2.6375510082254134, 7.359272375560709], [-4.979464113252121, 9.860343769207622, -7.89841325631698]]","[10000, 10000]","[0, 0, 0]","[821, 1213]","[173.03858947753906, 246.21485900878906, 234.40670776367188]","[213.3062286376953, 144.4342498779297, 296.7937316894531]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-1.2005896663024886, 8.926067599030256, 0.4384528365598769], [0.272794334444762, 5.444101514545547, -13.33545398326085]]","[10000, 10000]","[0, 0, 0]","[1776, 573]","[77.25366973876953, 182.78707885742188, 277.6605224609375]","[199.3469696044922, 112.23252868652344, 267.13140869140625]"
9.999999974752427e-07,5,79.4000015258789,2,"[[10.822149005043388, 4.853546970111197, 0.05965554578690656], [-1.0707324130037768, 0.11459452712962258, -5.417631109829772]]","[10000, 10000]","[0, 0, 0]","[2121, 3188]","[303.2834167480469, 180.28817749023438, 204.15541076660156]","[115.89025115966797, 101.24199676513672, 353.8912048339844]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.05094723292375838, 0.020980908100931887, 14.69177023378523], [-1.3692818177003423, -0.08724496296005799, 7.679184000455473]]","[10000, 10000]","[0, 0, 0]","[1530, 2877]","[97.45272064208984, 270.2148742675781, 22.38266944885254]","[347.77520751953125, 280.1302795410156, 183.64572143554688]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-5.715103744162703, 1.6215869659687787, 12.352886685483684], [3.2026462775042686, 1.4295549231323386, -13.897720175940611]]","[10000, 10000]","[0, 0, 0]","[1698, 1484]","[250.34841918945312, 244.31634521484375, 344.1593933105469]","[100.93055725097656, 104.16339111328125, 204.0543975830078]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-7.749454683060541, -5.6961037079085965, -5.316935329042361], [-10.814875264460124, 1.4661844935073562, 8.403154921270069]]","[10000, 10000]","[0, 0, 0]","[3149, 455]","[310.3902587890625, 151.06488037109375, 36.317108154296875]","[24.121234893798828, 217.59469604492188, 352.2794189453125]"
9.999999974752427e-07,5,79.4000015258789,2,"[[12.124013067339796, -3.6929177180099257, 2.957616444977681], [3.1000462341481994, 1.7939195909647911, -13.53130509449992]]","[10000, 10000]","[0, 0, 0]","[2683, 409]","[341.39923095703125, 346.86444091796875, 343.05950927734375]","[62.351768493652344, 75.17405700683594, 30.05689811706543]"
9.999999974752427e-07,5,79.4000015258789,2,"[[10.308932818110016, 2.7105331157510415, 9.444170768069855], [4.208236604742623, -0.941135263919043, -7.895150904025452]]","[10000, 10000]","[0, 0, 0]","[2898, 803]","[115.7471923828125, 318.4590148925781, 14.731378555297852]","[160.27366638183594, 61.357418060302734, 347.39373779296875]"
9.999999974752427e-07,5,79.4000015258789,2,"[[5.236726052934188, 1.203795407100982, 0.04712969960930694], [-1.626222951512582, 0.4171929963401401, -6.585342673463038]]","[10000, 10000]","[0, 0, 0]","[265, 1181]","[37.78446960449219, 359.4974670410156, 12.945993423461914]","[6.540920734405518, 104.30245971679688, 345.611572265625]"
9.999999974752427e-07,5,79.4000015258789,2,"[[7.082583501382526, 5.157256590122002, -6.297776031871931], [-1.985303522061222, -5.527718402922894, -10.06352997883356]]","[10000, 10000]","[0, 0, 0]","[663, 642]","[234.18263244628906, 144.29074096679688, 216.0606231689453]","[352.6594543457031, 59.730690002441406, 250.24403381347656]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-1.9218476698795774, -3.6985757514542215, 8.003960733705547], [-4.021682262814858, -1.8163146009981095, -5.638920417472341]]","[10000, 10000]","[0, 0, 0]","[1360, 2782]","[304.08721923828125, 297.5083923339844, 242.54278564453125]","[5.042102336883545, 51.954559326171875, 204.30538940429688]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.4908358025494979, -6.247721731100918, -5.148377904423599], [1.6535494011721332, -2.3132510366908816, 8.638394570875827]]","[10000, 10000]","[0, 0, 0]","[1687, 1917]","[57.31361389160156, 39.4034309387207, 265.5079345703125]","[304.34466552734375, 288.2198486328125, 305.55780029296875]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.5589971479171141, -3.5652977873106853, -3.958242067158259], [2.810115717251867, 0.16947328019926794, -4.551648719117056]]","[10000, 10000]","[0, 0, 0]","[632, 54]","[33.03144836425781, 132.35641479492188, 81.0892333984375]","[191.0749053955078, 58.26296615600586, 3.451230525970459]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.6546732261231485, 6.345411754519203, 6.934668558201614], [1.877426162712682, 1.250257068861684, 6.569789386269603]]","[10000, 10000]","[0, 0, 0]","[3171, 2123]","[339.5695495605469, 312.6104736328125, 95.89051818847656]","[278.0436096191406, 251.05091857910156, 213.66131591796875]"
9.999999974752427e-07,5,79.4000015258789,2,"[[2.7585374899599775, -2.5081176447838325, 4.7937089205191965], [1.7344791944037827, 12.813917066331141, 6.73078285083531]]","[10000, 10000]","[0, 0, 0]","[546, 3165]","[325.4801330566406, 307.8739013671875, 317.7222595214844]","[113.61197662353516, 332.5019226074219, 82.29135131835938]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-2.7896475793684186, 5.396810201662307, -1.7868834953017736], [1.2251441363359339, -0.9216448802153548, -5.5921325693900945]]","[10000, 10000]","[0, 0, 0]","[2665, 1898]","[127.97703552246094, 163.60986328125, 297.3347473144531]","[263.10467529296875, 105.33116149902344, 143.04678344726562]"
9.999999974752427e-07,5,79.4000015258789,2,"[[4.736443048456341, -7.062076819820304, 1.6935316455465235], [-0.930366613944785, 0.6628142900114303, -10.14835235079323]]","[10000, 10000]","[0, 0, 0]","[2227, 2146]","[211.4861297607422, 191.26368713378906, 123.8492431640625]","[340.91796875, 83.57767486572266, 144.53306579589844]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.011774665451191886, -5.829780788218834, 13.494235786032993], [-1.8938240563504747, 3.1795724007357955, 4.535895823559896]]","[10000, 10000]","[0, 0, 0]","[1164, 1686]","[350.2955627441406, 293.3653564453125, 270.11572265625]","[269.7112731933594, 309.2110595703125, 120.77896881103516]"
9.999999974752427e-07,5,79.4000015258789,2,"[[3.2189498047942484, 3.7211123560948165, 7.040477197400267], [-8.503451422272153, 1.3170883722146918, -10.061806174773478]]","[10000, 10000]","[0, 0, 0]","[1832, 2100]","[94.69940185546875, 304.9475402832031, 49.13854217529297]","[244.62501525878906, 130.5370330810547, 351.19549560546875]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-2.9732346028497743, 10.25850860057872, -1.9146472896118012], [-1.292239730788685, 3.2165728984468696, 13.246938021554003]]","[10000, 10000]","[0, 0, 0]","[2613, 1155]","[225.95274353027344, 10.163040161132812, 106.1632308959961]","[259.0342712402344, 255.33572387695312, 291.88751220703125]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.9736324743178999, -0.9110622958419832, 9.640486396480796], [2.9478513841034553, -1.1076996216914303, -13.4451555698432]]","[10000, 10000]","[0, 0, 0]","[2657, 2604]","[77.34619903564453, 262.1251525878906, 43.09852981567383]","[312.8212585449219, 103.18209075927734, 159.40553283691406]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-5.122663774574996, -4.364860174629916, -3.376830620470249], [2.730213095889427, 0.5404333902453792, 8.279077537013427]]","[10000, 10000]","[0, 0, 0]","[323, 730]","[318.3038024902344, 153.35462951660156, 40.43326950073242]","[33.195533752441406, 251.41883850097656, 191.1967010498047]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.5524335735748909, -4.5749575745331414, 5.856739650976749], [-10.518877560830354, -0.3243501971979266, -1.4932004540769324]]","[10000, 10000]","[0, 0, 0]","[1189, 153]","[58.86032485961914, 308.1963195800781, 276.8852233886719]","[306.1878356933594, 8.075616836547852, 181.7661590576172]"
9.999999974752427e-07,5,79.4000015258789,2,"[[1.86436974693197, 2.0908351342352014, -12.472276113701065], [-3.9436130688377835, 4.505612823029408, 10.33313859150561]]","[10000, 10000]","[0, 0, 0]","[2831, 1152]","[67.19132995605469, 102.65882873535156, 228.27703857421875]","[76.77958679199219, 239.90914916992188, 311.194580078125]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.17368079443806353, -3.2630134020895714, -4.649091896254829], [5.439065470076144, 6.203145155213119, -6.70138564689172]]","[10000, 10000]","[0, 0, 0]","[1889, 1268]","[157.26412963867188, 125.10161590576172, 86.95318603515625]","[225.82904052734375, 140.9134063720703, 228.75494384765625]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.7254000927590102, -8.593867799786413, 4.895473659392365], [8.934834430656236, -6.402539781303792, -4.479855805367286]]","[10000, 10000]","[0, 0, 0]","[2498, 2903]","[30.007911682128906, 209.5804901123047, 85.17515563964844]","[187.80421447753906, 22.17367172241211, 324.37530517578125]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-1.9593899490199138, 4.0935177862888334, 8.232293445964023], [-11.568198226597755, 2.3076623701753802, -4.70134057832015]]","[10000, 10000]","[0, 0, 0]","[3182, 1976]","[317.0586242675781, 298.8670349121094, 115.57842254638672]","[61.365638732910156, 158.270263671875, 348.7185363769531]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-3.560684751506436, -6.027042920512694, 5.464963165565931], [5.158872198183412, -5.769485025008547, -0.07035198396526812]]","[10000, 10000]","[0, 0, 0]","[470, 1643]","[204.3551025390625, 217.97842407226562, 59.426055908203125]","[76.63130950927734, 0.5207991600036621, 311.8019714355469]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.01568431927695197, 0.2752422202801114, 14.485398609129113], [-4.990859174992432, -4.206485086740366, 2.4425192805573452]]","[10000, 10000]","[0, 0, 0]","[2475, 3020]","[292.1282653808594, 271.09033203125, 86.73860168457031]","[276.4227600097656, 339.48358154296875, 220.12545776367188]"
9.999999974752427e-07,5,79.4000015258789,2,"[[4.658429764804761, -0.9911380900332607, 5.056350633360356], [6.618899454351054, -2.7807843992117975, -5.187637595582144]]","[10000, 10000]","[0, 0, 0]","[2123, 311]","[207.14869689941406, 226.71298217773438, 167.9887237548828]","[165.05638122558594, 35.851158142089844, 337.21136474609375]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-2.413786522735284, -0.1575954321084253, 6.161131050315739], [0.09017654932703952, 2.0876064005096024, -6.827034142283569]]","[10000, 10000]","[0, 0, 0]","[1145, 426]","[234.4746551513672, 248.5644989013672, 3.735523223876953]","[184.4656219482422, 107.0177993774414, 267.5265808105469]"
9.999999974752427e-07,5,79.4000015258789,2,"[[4.047785947890261, -4.7946954141339395, -7.470206926204019], [-0.021841623055179164, -0.16477546065671844, 13.611233561229295]]","[10000, 10000]","[0, 0, 0]","[2345, 101]","[13.854961395263672, 130.02967834472656, 130.17178344726562]","[271.4328918457031, 269.30035400390625, 82.4492416381836]"
9.999999974752427e-07,5,79.4000015258789,2,"[[7.327295344513807, 5.465649776984594, 4.238205821034517], [7.2188163056958, -11.735892396120054, 1.0286078023643332]]","[10000, 10000]","[0, 0, 0]","[2247, 208]","[17.387474060058594, 335.12591552734375, 36.72036361694336]","[201.28399658203125, 355.7305603027344, 301.5959167480469]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-5.999074135432699, 0.8598973350366683, -6.502550091194214], [-2.5158273878104547, -5.956091384374242, -10.83848323165936]]","[10000, 10000]","[0, 0, 0]","[1971, 487]","[303.80401611328125, 47.01573181152344, 171.84288024902344]","[139.068115234375, 59.18206024169922, 247.10101318359375]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-8.53004425809882, 1.8694075556817409, 1.1688184154253027], [-2.6702741802231555, 2.24078604739448, -6.494467906699558]]","[10000, 10000]","[0, 0, 0]","[2257, 2382]","[254.09463500976562, 352.3764343261719, 167.63873291015625]","[161.63040161132812, 61.77537155151367, 139.99798583984375]"
9.999999974752427e-07,5,79.4000015258789,2,"[[3.0919716418712007, 3.4117681021678337, 14.020051451977402], [-3.4476172725677845, -0.27931136904043724, 8.176098975448129]]","[10000, 10000]","[0, 0, 0]","[1054, 23]","[16.23204231262207, 251.8190460205078, 227.81503295898438]","[197.2037811279297, 247.06912231445312, 4.6317458152771]"
9.999999974752427e-07,5,79.4000015258789,2,"[[6.741709386084848, -11.448162992957885, 2.263308837195657], [-0.4989965336746292, 2.9494306722221677, 9.257639745345484]]","[10000, 10000]","[0, 0, 0]","[1382, 1395]","[33.69466018676758, 189.66787719726562, 120.493408203125]","[231.98509216308594, 252.09323120117188, 279.60260009765625]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-11.544943107873857, 0.8833080752303532, -2.030231736829869], [-3.3694722645124773, -1.8571175517196876, -4.531682194884759]]","[10000, 10000]","[0, 0, 0]","[1514, 2091]","[210.8372039794922, 9.945266723632812, 175.6248016357422]","[36.7877197265625, 49.668975830078125, 208.86178588867188]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.9877847857490959, 9.062583772654138, -3.9391819217030006], [-4.759748483442473, 0.9398381236096754, 4.756008067140253]]","[10000, 10000]","[0, 0, 0]","[1788, 2184]","[207.69036865234375, 23.369422912597656, 96.22045135498047]","[27.23952865600586, 315.5703430175781, 168.830322265625]"
9.999999974752427e-07,5,79.4000015258789,2,"[[5.400624734598882, 4.3916521952349, -7.052232791169678], [-1.0424152696214481, 0.293534831084286, -10.22297461785327]]","[10000, 10000]","[0, 0, 0]","[2564, 1029]","[45.5318489074707, 134.6263427734375, 219.1171417236328]","[248.59910583496094, 96.04698944091797, 344.27325439453125]"
9.999999974752427e-07,5,79.4000015258789,2,"[[5.5638530884919675, 0.11236015234201846, 12.095512027949784], [-0.30801163740252085, 0.985704880503582, 6.80773236975868]]","[10000, 10000]","[0, 0, 0]","[1110, 1317]","[109.15101623535156, 294.70654296875, 1.156911849975586]","[33.912540435791016, 261.37420654296875, 287.3529052734375]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-11.677583491225516, 1.6716904751084496, -0.04617281441664982], [-0.8994161972222552, -0.4141895780264321, 7.094901839376303]]","[10000, 10000]","[0, 0, 0]","[1270, 2069]","[160.2493896484375, 179.77574157714844, 351.8532409667969]","[70.94369506835938, 262.0548095703125, 24.726512908935547]"
9.999999974752427e-07,5,79.4000015258789,2,"[[5.589126019834352, 0.5090395684443144, 13.221085819713313], [0.6144010196084804, 2.4316880532877083, -6.433770620117479]]","[10000, 10000]","[0, 0, 0]","[3052, 942]","[20.76888084411621, 293.0008850097656, 5.203957557678223]","[109.22311401367188, 68.70244598388672, 75.8201675415039]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.20297334625564173, -0.2080121143071561, -8.918393822356116], [3.500087719375968, -7.759540868045788, 8.609643803736441]]","[10000, 10000]","[0, 0, 0]","[2733, 3235]","[197.6044464111328, 91.86649322509766, 134.29757690429688]","[108.61204528808594, 314.67462158203125, 294.2786560058594]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.7346014172521602, -0.7267728357065779, -7.673558111068238], [4.379827622939319, -1.1322026805336123, 4.762557572337228]]","[10000, 10000]","[0, 0, 0]","[748, 1974]","[217.0132598876953, 97.66961669921875, 44.69306945800781]","[128.96798706054688, 313.5272216796875, 345.506103515625]"
9.999999974752427e-07,5,79.4000015258789,2,"[[4.985104752245548, 5.036277834629947, 1.9163794162491259], [-3.3909083901918393, 8.334683172193667, -6.374992963958299]]","[10000, 10000]","[0, 0, 0]","[3123, 2384]","[187.50904846191406, 195.1328125, 225.29257202148438]","[120.1845703125, 35.31698989868164, 112.13861083984375]"
9.999999974752427e-07,5,79.4000015258789,2,"[[6.867183079953891, 2.9464621333736845, 11.079383403364236], [2.052950299448114, 1.0979268474637984, 5.58631402988616]]","[10000, 10000]","[0, 0, 0]","[2494, 662]","[122.78543090820312, 303.99810791015625, 23.222436904907227]","[85.18627166748047, 292.62396240234375, 28.1380672454834]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-3.763058847798386, -12.148698249195425, 7.317927485314235], [-6.348827478186388, 1.862058727164378, 8.917516604893782]]","[10000, 10000]","[0, 0, 0]","[2720, 3277]","[325.9857482910156, 209.91578674316406, 72.78963470458984]","[252.622314453125, 306.57318115234375, 163.65402221679688]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.1256452156062847, -9.378584282111204, 7.745160767143236], [-2.728353100425667, 3.256113034027883, 4.995190983427485]]","[10000, 10000]","[0, 0, 0]","[2149, 3298]","[81.87114715576172, 320.4514465332031, 270.7675476074219]","[46.730262756347656, 310.37896728515625, 129.96022033691406]"
9.999999974752427e-07,5,79.4000015258789,2,"[[9.68023683015285, 7.18024008892041, -0.4365244309343972], [-8.774309099149944, -6.184743504005609, -8.864687757333428]]","[10000, 10000]","[0, 0, 0]","[2938, 2426]","[71.9271469116211, 177.9257354736328, 216.56588745117188]","[346.5809326171875, 140.45089721679688, 35.1788444519043]"
9.999999974752427e-07,5,79.4000015258789,2,"[[2.381041888024456, 1.4430166794796826, -14.454245260988714], [-0.34027825152988, 0.8206097943086557, -8.864724551895577]]","[10000, 10000]","[0, 0, 0]","[2551, 1631]","[20.739334106445312, 79.09720611572266, 31.217716217041016]","[47.21290969848633, 84.27730560302734, 112.52207946777344]"
9.999999974752427e-07,5,79.4000015258789,2,"[[5.436724550099218, -1.2981938635415589, -1.6956015899324257], [-5.703901620397826, 8.378654120802594, 10.606426921614922]]","[10000, 10000]","[0, 0, 0]","[689, 2785]","[179.54676818847656, 163.12477111816406, 166.57025146484375]","[229.7014617919922, 226.2995147705078, 304.2456970214844]"
9.999999974752427e-07,5,79.4000015258789,2,"[[1.763283902587082, -9.111177428202444, -6.977167113107461], [0.5533673778528224, -11.966331815292893, 1.5531709072242805]]","[10000, 10000]","[0, 0, 0]","[3273, 1472]","[334.53741455078125, 36.936981201171875, 280.9530334472656]","[17.834457397460938, 187.38755798339844, 92.6476821899414]"
9.999999974752427e-07,5,79.4000015258789,2,"[[11.993292969154146, -7.938839709228586, 2.156655631748483], [-5.5974348465685315, -2.536148563359179, -3.1072271226427883]]","[10000, 10000]","[0, 0, 0]","[1013, 1319]","[107.3729476928711, 188.52780151367188, 146.49783325195312]","[9.565186500549316, 26.822797775268555, 204.37486267089844]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.7377807256202074, 0.01712400374388517, 9.372322438569126], [-3.431642683083184, -0.5212641250289389, -6.267828507330485]]","[10000, 10000]","[0, 0, 0]","[2511, 2246]","[316.83294677734375, 265.497802734375, 181.32960510253906]","[5.34860372543335, 118.97686767578125, 8.637163162231445]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-6.151457560299966, 2.4879727479532074, -7.053918539083771], [3.2952723950998535, 4.823168327719264, -6.107809494967128]]","[10000, 10000]","[0, 0, 0]","[397, 1620]","[287.3362731933594, 46.750518798828125, 157.97900390625]","[100.09815216064453, 133.72271728515625, 235.65843200683594]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-4.860600887524512, -8.951371305084406, 5.1845349720964595], [3.9015580848995803, -5.895109270958657, 2.5355446242111515]]","[10000, 10000]","[0, 0, 0]","[2710, 3186]","[225.62611389160156, 206.9757080078125, 61.498008728027344]","[201.0606689453125, 340.2685241699219, 303.4977722167969]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-7.555626316418839, -2.3267500264751644, 4.807752324585116], [-10.429196882877857, 9.321526134184511, -0.07847548072803462]]","[10000, 10000]","[0, 0, 0]","[48, 1217]","[81.79846954345703, 328.69488525390625, 197.11618041992188]","[104.5294418334961, 179.67855834960938, 318.2099304199219]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-2.025906252535071, -9.930354304832125, -5.413397277928864], [-8.77597612593454, 2.849172477950159, -10.408431328731403]]","[10000, 10000]","[0, 0, 0]","[2504, 937]","[97.96749114990234, 28.108198165893555, 258.46923828125]","[237.7824249267578, 131.55642700195312, 342.013671875]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.42191363706233753, 1.865111474731349, -10.926581249112363], [-1.0543271594282682, -6.229960327350989, 0.03326452047662986]]","[10000, 10000]","[0, 0, 0]","[70, 1561]","[132.96827697753906, 99.92668151855469, 282.7465515136719]","[23.74945831298828, 180.3016357421875, 80.39456176757812]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-3.397184194896827, -2.9923222686648883, 8.631730493125692], [9.602658794735126, 4.9524304954565395, -10.333637378505902]]","[10000, 10000]","[0, 0, 0]","[2403, 2555]","[239.38352966308594, 242.32412719726562, 41.37438201904297]","[132.27011108398438, 43.72386932373047, 27.281757354736328]"
9.999999974752427e-07,5,79.4000015258789,2,"[[4.802165411991604, -2.406646565216957, -11.526561124963752], [-0.7390494563891641, 3.1400251551759113, 6.289281724432788]]","[10000, 10000]","[0, 0, 0]","[2161, 1492]","[250.5299072265625, 114.98591613769531, 153.38186645507812]","[163.8877410888672, 242.84632873535156, 283.24432373046875]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.4044871084951525, -0.9816823585747388, 9.784803764482103], [-0.20644712816179933, -1.1302633575853434, 9.401305402154636]]","[10000, 10000]","[0, 0, 0]","[1376, 2130]","[342.18585205078125, 263.80706787109375, 112.39335632324219]","[58.861572265625, 276.9677429199219, 259.6488037109375]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-7.0729579289446205, 9.685599132320695, -8.066121440849937], [4.0038975860139505, -0.4036376828391146, -6.385638812351245]]","[10000, 10000]","[0, 0, 0]","[2489, 2273]","[11.538090705871582, 146.0769500732422, 306.13897705078125]","[37.589805603027344, 122.21888732910156, 174.24339294433594]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.4844764193309596, -0.8328357952794092, -7.2528350756232385], [6.67360895132018, 9.576768374143773, 8.83077894954891]]","[10000, 10000]","[0, 0, 0]","[394, 206]","[89.77881622314453, 82.43286895751953, 300.1873779296875]","[135.5032196044922, 217.10873413085938, 235.12913513183594]"
9.999999974752427e-07,5,79.4000015258789,2,"[[6.147515187762542, -3.8095976114346373, -4.319236845982378], [-4.578817697258704, -0.22226600610540267, -5.141309677430071]]","[10000, 10000]","[0, 0, 0]","[18, 436]","[182.18856811523438, 30.846561431884766, 328.213623046875]","[312.52154541015625, 48.2784538269043, 182.77908325195312]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-1.2066320553191658, 0.9350877673558642, -6.520130035483732], [-2.0583692160997873, -0.30080717847945043, -12.958754539193361]]","[10000, 10000]","[0, 0, 0]","[2777, 870]","[95.73303985595703, 103.1772232055664, 322.2258605957031]","[148.95709228515625, 80.8802719116211, 188.31427001953125]"
9.999999974752427e-07,5,79.4000015258789,2,"[[5.508422514001416, 4.224629039793262, 5.501269541495262], [-0.6837287184700702, 0.8437321556872257, -5.78359728694413]]","[10000, 10000]","[0, 0, 0]","[311, 1792]","[119.00257873535156, 321.60418701171875, 37.48603820800781]","[289.49072265625, 79.36538696289062, 129.02000427246094]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.1908862023496196, -7.2121398263595236, -3.3242222446989578], [1.389008283199732, 4.428488492501045, 10.09147169725039]]","[10000, 10000]","[0, 0, 0]","[605, 3059]","[27.541522979736328, 24.738313674926758, 268.48388671875]","[49.0012321472168, 245.30162048339844, 252.5858154296875]"
9.999999974752427e-07,5,79.4000015258789,2,"[[0.6271806133958118, 4.727475336079396, -2.3523133678169863], [-5.826518608218779, -5.8193224097809075, 12.192669972746215]]","[10000, 10000]","[0, 0, 0]","[2901, 2400]","[244.91098022460938, 26.25535011291504, 82.44286346435547]","[259.26568603515625, 235.96514892578125, 44.964595794677734]"
9.999999974752427e-07,5,79.4000015258789,2,"[[2.8382313840576483, -2.6642069332174394, -6.805069690381104], [-0.9416274924634834, 12.835569591954087, -1.682494548678372]]","[10000, 10000]","[0, 0, 0]","[1796, 1105]","[314.8524169921875, 119.77118682861328, 136.8114776611328]","[291.2668151855469, 7.448000907897949, 94.19574737548828]"
9.999999974752427e-07,5,79.4000015258789,2,"[[-0.05534161100304712, 0.07454288417588534, -11.117894691434355], [-2.9790494468505764, -7.340942145714926, -11.082329007830944]]","[10000, 10000]","[0, 0, 0]","[637, 3183]","[311.74200439453125, 89.52156066894531, 126.5906753540039]","[188.15443420410156, 125.55970001220703, 67.91204833984375]"
9.999999974752427e-07,5,79.4000015258789,2,"[[9.00624472365121, 2.6168909770145374, -6.238204760245692], [1.9370113055120115, 0.24320205217790453, -11.592093227246645]]","[10000, 10000]","[0, 0, 0]","[2215, 1514]","[137.88665771484375, 146.37037658691406, 196.20196533203125]","[101.87349700927734, 99.55945587158203, 187.15634155273438]"
9.999999974752427e-07,5,79.4000015258789,2,"[[2.5607238707418034, -5.229830559518195, 5.876766007686061], [1.86896045452535, -2.7314300185108182, 7.776288468352944]]","[10000, 10000]","[0, 0, 0]","[1945, 178]","[4.790189266204834, 225.26283264160156, 116.08812713623047]","[328.8592224121094, 293.054931640625, 304.381591796875]"
9.999999974752427e-07,5,79.4000015258789,2,"[[9.207820810668654, 3.331893860015643, 3.1115445377474655], [-0.9451308404472168, -9.629145343532286, 5.668859792324621]]","[10000, 10000]","[0, 0, 0]","[16, 80]","[176.39517211914062, 197.62818908691406, 199.8928985595703]","[173.98146057128906, 329.6338195800781, 264.3941955566406]"
9.999999974752427e-07,5,79.4000015258789,2,"[[2.9679467338502317, -6.992580212753094, 11.602008167147627], [-2.1275509523492504, 3.838914763659504, 9.757477062837053]]","[10000, 10000]","[0, 0, 0]","[1008, 2379]","[238.30856323242188, 236.78536987304688, 112.99842071533203]","[142.70436096191406, 294.2188720703125, 118.99549865722656]"
